timestamp,y_true,y_pred,error
2020-05-26 19:20:00,405.0,394.42303,-10.576965
2020-05-26 19:30:00,405.7,399.4007,-6.2993164
2020-05-26 19:40:00,406.1,399.48096,-6.619049
2020-05-26 19:50:00,406.1,409.17242,3.0724182
2020-05-26 20:00:00,406.6,410.25238,3.6523743
2020-05-26 20:10:00,407.1,401.74622,-5.3537903
2020-05-26 20:20:00,407.2,409.3133,2.1132812
2020-05-26 20:30:00,407.1,418.0243,10.924286
2020-05-26 20:40:00,407.3,418.37787,11.077881
2020-05-26 20:50:00,407.3,420.49768,13.197693
2020-05-26 21:00:00,413.0,433.21667,20.216675
2020-05-26 21:10:00,417.4,440.19604,22.796051
2020-05-26 21:20:00,419.7,448.71036,29.010345
2020-05-26 21:30:00,417.6,446.7522,29.152191
2020-05-26 21:40:00,418.1,445.43295,27.332947
2020-05-26 21:50:00,417.9,436.48392,18.583923
2020-05-26 22:00:00,416.3,425.42465,9.124664
2020-05-26 22:10:00,421.9,415.47626,-6.4237366
2020-05-26 22:20:00,422.1,434.4018,12.301788
2020-05-26 22:30:00,429.2,439.9285,10.728485
2020-05-26 22:40:00,432.9,433.61093,0.7109375
2020-05-26 22:50:00,427.7,418.94217,-8.757843
2020-05-26 23:00:00,426.5,408.49072,-18.009277
2020-05-26 23:10:00,429.7,411.39716,-18.302856
2020-05-26 23:20:00,425.9,421.33148,-4.568512
2020-05-26 23:30:00,428.7,424.82233,-3.8776855
2020-05-26 23:40:00,428.5,439.04913,10.549133
2020-05-26 23:50:00,433.6,444.08444,10.484436
2020-05-27 00:00:00,438.1,435.6148,-2.485199
2020-05-27 00:10:00,443.2,430.01324,-13.186768
2020-05-27 00:20:00,445.3,428.485,-16.815002
2020-05-27 00:30:00,445.5,438.55792,-6.9420776
2020-05-27 00:40:00,448.7,444.44604,-4.2539673
2020-05-27 00:50:00,449.4,448.35757,-1.0424194
2020-05-27 01:00:00,447.7,439.32254,-8.377472
2020-05-27 01:10:00,453.3,439.72943,-13.570557
2020-05-27 01:20:00,455.9,432.0414,-23.858582
2020-05-27 01:30:00,457.8,432.97653,-24.823456
2020-05-27 01:40:00,460.4,437.64282,-22.757172
2020-05-27 01:50:00,459.0,437.50323,-21.496765
2020-05-27 02:00:00,456.0,445.4537,-10.546295
2020-05-27 02:10:00,457.2,443.1242,-14.075806
2020-05-27 02:20:00,459.7,435.96857,-23.731445
2020-05-27 02:30:00,462.0,429.7196,-32.280396
2020-05-27 02:40:00,462.4,430.62085,-31.779144
2020-05-27 02:50:00,461.8,432.71954,-29.080444
2020-05-27 03:00:00,458.9,426.8361,-32.063904
2020-05-27 03:10:00,456.2,423.45523,-32.74478
2020-05-27 03:20:00,457.0,419.7516,-37.248413
2020-05-27 03:30:00,459.5,426.90103,-32.59897
2020-05-27 03:40:00,454.5,432.9974,-21.502594
2020-05-27 03:50:00,454.8,429.3399,-25.460083
2020-05-27 04:00:00,462.7,428.46985,-34.230164
2020-05-27 04:10:00,463.0,435.6007,-27.399292
2020-05-27 04:20:00,463.9,449.9012,-13.998779
2020-05-27 04:30:00,458.3,459.45688,1.1568909
2020-05-27 04:40:00,458.9,444.3047,-14.595306
2020-05-27 04:50:00,462.1,433.15906,-28.940948
2020-05-27 05:00:00,456.1,447.95297,-8.147034
2020-05-27 05:10:00,455.0,464.91257,9.912567
2020-05-27 05:20:00,451.6,468.33887,16.738861
2020-05-27 05:30:00,462.7,466.38303,3.683014
2020-05-27 05:40:00,480.0,463.10678,-16.893219
2020-05-27 05:50:00,481.4,462.869,-18.531006
2020-05-27 06:00:00,480.2,478.40677,-1.7932434
2020-05-27 06:10:00,479.3,481.64615,2.346161
2020-05-27 06:20:00,478.0,475.97858,-2.0214233
2020-05-27 06:30:00,476.2,469.94937,-6.250641
2020-05-27 06:40:00,476.0,464.93793,-11.062073
2020-05-27 06:50:00,474.8,463.23758,-11.562408
2020-05-27 07:00:00,467.3,460.26636,-7.0336304
2020-05-27 07:10:00,461.2,450.96252,-10.237488
2020-05-27 07:20:00,457.7,445.73734,-11.962677
2020-05-27 07:30:00,453.4,452.5904,-0.80960083
2020-05-27 07:40:00,450.0,469.35144,19.35144
2020-05-27 07:50:00,448.1,475.23492,27.134918
2020-05-27 08:00:00,446.5,479.14304,32.643036
2020-05-27 08:10:00,443.1,480.3758,37.275787
2020-05-27 08:20:00,439.2,485.9521,46.752075
2020-05-27 08:30:00,432.7,486.10046,53.40045
2020-05-27 08:40:00,425.7,485.37903,59.679016
2020-05-27 08:50:00,423.1,483.17303,60.07303
2020-05-27 09:00:00,419.3,493.77826,74.47827
2020-05-27 09:10:00,416.1,503.44525,87.345245
2020-05-27 09:20:00,413.9,503.63806,89.73807
2020-05-27 09:30:00,408.6,509.09613,100.496124
2020-05-27 09:40:00,404.9,474.29822,69.398224
2020-05-27 09:50:00,405.0,460.27908,55.279083
2020-05-27 10:00:00,404.7,441.2743,36.57428
2020-05-27 10:10:00,404.8,448.02747,43.227478
2020-05-27 10:20:00,404.6,447.70972,43.10971
2020-05-27 10:30:00,405.0,448.07764,43.077637
2020-05-27 10:40:00,404.4,437.17407,32.77408
2020-05-27 10:50:00,404.0,436.98737,32.987366
2020-05-27 11:00:00,404.1,384.971,-19.128998
2020-05-27 11:10:00,405.2,375.72412,-29.475891
2020-05-27 11:20:00,406.1,407.4212,1.3211975
2020-05-27 11:30:00,405.9,455.18665,49.28665
2020-05-27 11:40:00,405.4,423.6527,18.252716
2020-05-27 11:50:00,405.3,401.1424,-4.157593
2020-05-27 12:00:00,405.5,422.09814,16.598145
2020-05-27 12:10:00,405.3,422.08478,16.78479
2020-05-27 12:20:00,406.1,397.7196,-8.380402
2020-05-27 12:30:00,406.2,424.95538,18.755371
2020-05-27 12:40:00,407.1,448.8271,41.72708
2020-05-27 12:50:00,406.8,426.0735,19.273499
2020-05-27 13:00:00,406.5,411.53802,5.038025
2020-05-27 13:10:00,406.6,398.22308,-8.376923
2020-05-27 13:20:00,406.8,387.51788,-19.282104
2020-05-27 13:30:00,406.9,370.0197,-36.88028
2020-05-27 13:40:00,406.3,376.20184,-30.098145
2020-05-27 13:50:00,405.9,349.34137,-56.558624
2020-05-27 14:00:00,406.6,371.71356,-34.886444
2020-05-27 14:10:00,407.3,385.67572,-21.624268
2020-05-27 14:20:00,406.8,374.0539,-32.746094
2020-05-27 14:30:00,405.6,366.56,-39.04001
2020-05-27 14:40:00,404.9,356.61786,-48.282135
2020-05-27 14:50:00,404.4,360.98834,-43.41165
2020-05-27 15:00:00,404.2,358.0302,-46.1698
2020-05-27 15:10:00,405.1,384.88385,-20.216156
2020-05-27 15:20:00,404.2,391.10565,-13.09436
2020-05-27 15:30:00,404.3,395.6457,-8.654297
2020-05-27 15:40:00,403.0,416.13373,13.133728
2020-05-27 15:50:00,403.3,426.36163,23.061646
2020-05-27 16:00:00,403.3,412.23407,8.934082
2020-05-27 16:10:00,403.5,407.4472,3.9472046
2020-05-27 16:20:00,403.0,405.81366,2.8136597
2020-05-27 16:30:00,402.9,449.41412,46.51413
2020-05-27 16:40:00,403.1,409.02753,5.9275208
2020-05-27 16:50:00,402.6,426.4195,23.819489
2020-05-27 17:00:00,403.0,432.52606,29.526062
2020-05-27 17:10:00,403.2,387.7912,-15.408813
2020-05-27 17:20:00,402.9,397.73236,-5.167633
2020-05-27 17:30:00,402.4,415.9649,13.564911
2020-05-27 17:40:00,402.5,443.07965,40.57965
2020-05-27 17:50:00,402.6,443.66595,41.06595
2020-05-27 18:00:00,403.1,458.0644,54.964386
2020-05-27 18:10:00,403.2,448.26178,45.061768
2020-05-27 18:20:00,402.8,445.53656,42.736572
2020-05-27 18:30:00,402.5,455.38824,52.888245
2020-05-27 18:40:00,402.6,455.9516,53.351593
2020-05-27 18:50:00,403.0,454.1148,51.114807
2020-05-27 19:00:00,403.5,454.21356,50.713562
2020-05-27 19:10:00,404.8,438.89117,34.091187
2020-05-27 19:20:00,406.8,436.6358,29.835815
2020-05-27 19:30:00,407.2,406.57196,-0.62805176
2020-05-27 19:40:00,408.1,410.68488,2.5848694
2020-05-27 19:50:00,408.8,397.06415,-11.73584
2020-05-27 20:00:00,409.0,402.07,-6.9299927
2020-05-27 20:10:00,408.6,406.6635,-1.9364929
2020-05-27 20:20:00,408.6,418.16852,9.568512
2020-05-27 20:30:00,408.6,416.13422,7.53421
2020-05-27 20:40:00,408.9,419.1324,10.232391
2020-05-27 20:50:00,408.9,417.7083,8.808319
2020-05-27 21:00:00,409.4,422.7193,13.319305
2020-05-27 21:10:00,409.3,422.77557,13.475586
2020-05-27 21:20:00,409.0,435.27374,26.273743
2020-05-27 21:30:00,408.9,434.76385,25.863861
2020-05-27 21:40:00,408.9,434.2895,25.389496
2020-05-27 21:50:00,410.3,435.93286,25.632874
2020-05-27 22:00:00,414.0,436.82227,22.822266
2020-05-27 22:10:00,414.0,446.61444,32.61444
2020-05-27 22:20:00,418.9,456.67285,37.772858
2020-05-27 22:30:00,427.8,450.39844,22.59845
2020-05-27 22:40:00,432.3,452.49078,20.190796
2020-05-27 22:50:00,437.2,448.80035,11.600342
2020-05-27 23:00:00,428.3,448.71356,20.413574
2020-05-27 23:10:00,428.4,435.59308,7.1930847
2020-05-27 23:20:00,426.4,440.41095,14.010956
2020-05-27 23:30:00,434.0,433.94446,-0.055541992
2020-05-27 23:40:00,421.9,436.11365,14.213654
2020-05-27 23:50:00,435.0,438.8105,3.8104858
2020-05-28 00:00:00,443.0,433.05066,-9.949341
2020-05-28 00:10:00,453.1,427.57837,-25.521637
2020-05-28 00:20:00,434.3,424.51947,-9.780518
2020-05-28 00:30:00,424.0,417.51105,-6.4889526
2020-05-28 00:40:00,430.4,421.9314,-8.468597
2020-05-28 00:50:00,433.8,436.22827,2.4282837
2020-05-28 01:00:00,432.9,438.04938,5.1493835
2020-05-28 01:10:00,434.1,435.2577,1.1576843
2020-05-28 01:20:00,434.1,432.61,-1.4900208
2020-05-28 01:30:00,431.3,433.04352,1.7435303
2020-05-28 01:40:00,429.0,404.13196,-24.868042
2020-05-28 01:50:00,426.4,412.4543,-13.945679
2020-05-28 02:00:00,421.2,407.47412,-13.725891
2020-05-28 02:10:00,419.0,376.44028,-42.559723
2020-05-28 02:20:00,420.7,369.29684,-51.403168
2020-05-28 02:30:00,422.1,329.3345,-92.7655
2020-05-28 02:40:00,422.6,339.704,-82.895996
2020-05-28 02:50:00,422.5,344.51895,-77.98105
2020-05-28 03:00:00,422.1,356.95657,-65.14343
2020-05-28 03:10:00,421.1,330.4951,-90.60492
2020-05-28 03:20:00,420.4,359.18588,-61.21411
2020-05-28 03:30:00,420.3,374.00165,-46.29834
2020-05-28 03:40:00,421.0,346.73154,-74.26846
2020-05-28 03:50:00,421.2,378.27045,-42.929565
2020-05-28 04:00:00,421.9,387.8495,-34.050507
2020-05-28 04:10:00,422.7,405.89456,-16.80545
2020-05-28 04:20:00,422.5,410.3092,-12.190796
2020-05-28 04:30:00,422.3,428.08633,5.7863464
2020-05-28 04:40:00,422.5,452.99408,30.49408
2020-05-28 04:50:00,421.7,476.44104,54.741028
2020-05-28 05:00:00,421.7,452.48102,30.781006
2020-05-28 05:10:00,420.5,441.67242,21.172424
2020-05-28 05:20:00,420.8,443.6313,22.831299
2020-05-28 05:30:00,421.1,450.42242,29.322418
2020-05-28 05:40:00,420.3,445.23074,24.930756
2020-05-28 05:50:00,419.9,428.49237,8.592377
2020-05-28 06:00:00,419.0,445.7829,26.782898
2020-05-28 06:10:00,418.7,444.12607,25.426056
2020-05-28 06:20:00,418.1,451.3665,33.26648
2020-05-28 06:30:00,417.3,465.0509,47.750916
2020-05-28 06:40:00,417.1,473.6091,56.509094
2020-05-28 06:50:00,417.1,467.67084,50.57083
2020-05-28 07:00:00,416.8,465.08887,48.28888
2020-05-28 07:10:00,416.0,443.07233,27.072327
2020-05-28 07:20:00,415.6,454.1311,38.531097
2020-05-28 07:30:00,415.0,457.72696,42.72696
2020-05-28 07:40:00,414.6,461.87927,47.279266
2020-05-28 07:50:00,413.8,450.3015,36.501526
2020-05-28 08:00:00,413.9,440.2269,26.326904
2020-05-28 08:10:00,413.5,425.33066,11.830658
2020-05-28 08:20:00,412.8,435.59528,22.795288
2020-05-28 08:30:00,412.1,451.0534,38.9534
2020-05-28 08:40:00,412.8,468.1236,55.32361
2020-05-28 08:50:00,411.5,482.17978,70.67978
2020-05-28 09:00:00,411.1,485.63782,74.53781
2020-05-28 09:10:00,410.3,464.1281,53.828125
2020-05-28 09:20:00,410.9,439.85306,28.953064
2020-05-28 09:30:00,410.0,441.75162,31.751617
2020-05-28 09:40:00,410.8,448.24188,37.441895
2020-05-28 09:50:00,411.5,476.124,64.62399
2020-05-28 10:00:00,411.2,456.46576,45.265747
2020-05-28 10:10:00,410.0,437.2133,27.213287
2020-05-28 10:20:00,409.8,441.2514,31.451416
2020-05-28 10:30:00,409.7,435.60342,25.903412
2020-05-28 10:40:00,409.0,398.67276,-10.32724
2020-05-28 10:50:00,409.7,396.63538,-13.064636
2020-05-28 11:00:00,409.7,388.23694,-21.463074
2020-05-28 11:10:00,408.6,417.61597,9.015961
2020-05-28 11:20:00,408.7,402.6632,-6.036804
2020-05-28 11:30:00,408.9,392.08014,-16.819855
2020-05-28 11:40:00,409.4,387.3224,-22.077606
2020-05-28 11:50:00,409.0,362.37158,-46.628418
2020-05-28 12:00:00,408.6,357.16772,-51.43228
2020-05-28 12:10:00,408.6,375.23447,-33.36554
2020-05-28 12:20:00,408.0,383.53757,-24.462433
2020-05-28 12:30:00,409.2,383.6743,-25.525726
2020-05-28 12:40:00,408.7,379.89545,-28.804565
2020-05-28 12:50:00,408.3,360.54367,-47.756317
2020-05-28 13:00:00,407.8,359.91776,-47.882233
2020-05-28 13:10:00,408.5,392.8117,-15.688293
2020-05-28 13:20:00,408.7,391.63232,-17.067688
2020-05-28 13:30:00,408.8,365.05328,-43.746704
2020-05-28 13:40:00,408.7,359.849,-48.851013
2020-05-28 13:50:00,408.2,347.2033,-60.996704
2020-05-28 14:00:00,408.9,370.13452,-38.765472
2020-05-28 14:10:00,409.2,392.93866,-16.261353
2020-05-28 14:20:00,409.0,362.25696,-46.743042
2020-05-28 14:30:00,409.0,364.6125,-44.387512
2020-05-28 14:40:00,409.2,381.42792,-27.772095
2020-05-28 14:50:00,409.9,375.4571,-34.4429
2020-05-28 15:00:00,409.8,347.083,-62.71698
2020-05-28 15:10:00,411.0,379.9212,-31.078796
2020-05-28 15:20:00,410.9,381.16974,-29.730255
2020-05-28 15:30:00,411.0,400.28766,-10.712341
2020-05-28 15:40:00,411.1,370.14038,-40.959625
2020-05-28 15:50:00,411.5,387.0103,-24.489685
2020-05-28 16:00:00,411.9,405.1662,-6.733795
2020-05-28 16:10:00,411.3,402.36615,-8.933838
2020-05-28 16:20:00,411.0,419.20593,8.205933
2020-05-28 16:30:00,410.8,427.28583,16.48584
2020-05-28 16:40:00,411.5,424.07996,12.579956
2020-05-28 16:50:00,410.7,424.85388,14.15387
2020-05-28 17:00:00,410.6,424.20026,13.60025
2020-05-28 17:10:00,410.3,453.95264,43.65265
2020-05-28 17:20:00,410.1,474.60895,64.50894
2020-05-28 17:30:00,410.6,443.1928,32.592804
2020-05-28 17:40:00,410.7,413.16937,2.4693604
2020-05-28 17:50:00,410.6,409.06683,-1.5331726
2020-05-28 18:00:00,410.5,422.84393,12.343933
2020-05-28 18:10:00,410.2,436.84686,26.64685
2020-05-28 18:20:00,410.1,413.87396,3.7739563
2020-05-28 18:30:00,410.4,415.9406,5.540619
2020-05-28 18:40:00,410.1,427.27777,17.177765
2020-05-28 18:50:00,410.1,438.9085,28.808502
2020-05-28 19:00:00,410.1,418.74335,8.643341
2020-05-28 19:10:00,410.1,403.43903,-6.66098
2020-05-28 19:20:00,409.9,408.65326,-1.2467346
2020-05-28 19:30:00,410.2,416.77362,6.5736084
2020-05-28 19:40:00,410.5,423.1447,12.644714
2020-05-28 19:50:00,411.0,410.9953,-0.004699707
2020-05-28 20:00:00,411.4,421.3227,9.922699
2020-05-28 20:10:00,412.1,419.62225,7.5222473
2020-05-28 20:20:00,412.7,402.19513,-10.504883
2020-05-28 20:30:00,413.8,397.26495,-16.535034
2020-05-28 20:40:00,414.5,391.5202,-22.979797
2020-05-28 20:50:00,414.9,390.30103,-24.598969
2020-05-28 21:00:00,415.3,393.66528,-21.634705
2020-05-28 21:10:00,415.9,402.87518,-13.024811
2020-05-28 21:20:00,417.6,405.04553,-12.554474
2020-05-28 21:30:00,419.2,401.42798,-17.772034
2020-05-28 21:40:00,421.1,399.14587,-21.954132
2020-05-28 21:50:00,422.0,412.01398,-9.986023
2020-05-28 22:00:00,422.7,422.71368,0.013671875
2020-05-28 22:10:00,420.8,423.71252,2.9125366
2020-05-28 22:20:00,418.9,422.65192,3.7519226
2020-05-28 22:30:00,418.6,416.46106,-2.1389465
2020-05-28 22:40:00,419.3,418.50885,-0.7911377
2020-05-28 22:50:00,419.7,424.20093,4.5009155
2020-05-28 23:00:00,420.3,428.49066,8.190674
2020-05-28 23:10:00,420.9,425.07947,4.179474
2020-05-28 23:20:00,420.9,431.62363,10.723633
2020-05-28 23:30:00,422.0,427.5595,5.5595093
2020-05-28 23:40:00,421.3,416.40024,-4.8997498
2020-05-28 23:50:00,421.3,403.1569,-18.143097
2020-05-29 00:00:00,421.0,401.52933,-19.470673
2020-05-29 00:10:00,421.5,395.25568,-26.244324
2020-05-29 00:20:00,421.1,378.33557,-42.764435
2020-05-29 00:30:00,420.2,369.16107,-51.03894
2020-05-29 00:40:00,420.3,360.04062,-60.25937
2020-05-29 00:50:00,421.8,358.29025,-63.509735
2020-05-29 01:00:00,422.3,357.35498,-64.94501
2020-05-29 01:10:00,423.2,377.95117,-45.24884
2020-05-29 01:20:00,424.3,390.97916,-33.32083
2020-05-29 01:30:00,425.0,400.23923,-24.760773
